"Plot Title: MD_e6_low_3sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349970, SEN S/N: 10349970)","Intensity, Lux (LGR S/N: 10349970, SEN S/N: 10349970)","Coupler Attached (LGR S/N: 10349970)","Host Connected (LGR S/N: 10349970)","Stopped (LGR S/N: 10349970)","End Of File (LGR S/N: 10349970)"
2058,02/21/21 10:00:00,3.155,32.3,,,,
2059,02/21/21 12:00:00,3.155,107.6,,,,
2060,02/21/21 14:00:00,3.261,129.2,,,,
2061,02/21/21 16:00:00,3.261,32.3,,,,
2062,02/21/21 18:00:00,3.261,0.0,,,,
2063,02/21/21 20:00:00,3.261,0.0,,,,
2064,02/21/21 22:00:00,3.261,0.0,,,,
2065,02/22/21 00:00:00,3.261,0.0,,,,
2066,02/22/21 02:00:00,3.367,0.0,,,,
2067,02/22/21 04:00:00,3.367,0.0,,,,
2068,02/22/21 06:00:00,3.367,0.0,,,,
2069,02/22/21 08:00:00,3.367,0.0,,,,
2070,02/22/21 10:00:00,3.367,0.0,,,,
2071,02/22/21 12:00:00,3.367,10.8,,,,
2072,02/22/21 14:00:00,3.367,10.8,,,,
2073,02/22/21 16:00:00,3.261,0.0,,,,
2074,02/22/21 18:00:00,3.155,0.0,,,,
2075,02/22/21 20:00:00,3.155,0.0,,,,
2076,02/22/21 22:00:00,3.049,0.0,,,,
2077,02/23/21 00:00:00,3.049,0.0,,,,
2078,02/23/21 02:00:00,2.943,0.0,,,,
2079,02/23/21 04:00:00,2.837,0.0,,,,
2080,02/23/21 06:00:00,2.730,0.0,,,,
2081,02/23/21 08:00:00,2.730,0.0,,,,
2082,02/23/21 10:00:00,2.730,0.0,,,,
2083,02/23/21 12:00:00,2.730,32.3,,,,
2084,02/23/21 14:00:00,2.730,32.3,,,,
2085,02/23/21 16:00:00,2.730,0.0,,,,
2086,02/23/21 18:00:00,2.730,0.0,,,,
2087,02/23/21 20:00:00,2.730,0.0,,,,
2088,02/23/21 22:00:00,2.730,0.0,,,,
2089,02/24/21 00:00:00,2.730,0.0,,,,
2090,02/24/21 02:00:00,2.837,0.0,,,,
2091,02/24/21 04:00:00,2.837,0.0,,,,
2092,02/24/21 06:00:00,2.837,0.0,,,,
2093,02/24/21 08:00:00,2.943,0.0,,,,
2094,02/24/21 10:00:00,2.943,0.0,,,,
2095,02/24/21 12:00:00,2.943,10.8,,,,
2096,02/24/21 14:00:00,2.943,10.8,,,,
2097,02/24/21 16:00:00,2.943,0.0,,,,
2098,02/24/21 18:00:00,2.943,0.0,,,,
2099,02/24/21 20:00:00,2.837,0.0,,,,
2100,02/24/21 22:00:00,2.837,0.0,,,,
2101,02/25/21 00:00:00,2.837,0.0,,,,
2102,02/25/21 02:00:00,2.837,0.0,,,,
2103,02/25/21 04:00:00,2.730,0.0,,,,
2104,02/25/21 06:00:00,2.730,0.0,,,,
2105,02/25/21 08:00:00,2.837,0.0,,,,
2106,02/25/21 10:00:00,2.730,0.0,,,,
2107,02/25/21 12:00:00,2.730,10.8,,,,
2108,02/25/21 14:00:00,2.730,10.8,,,,
2109,02/25/21 16:00:00,2.730,0.0,,,,
2110,02/25/21 18:00:00,2.730,0.0,,,,
2111,02/25/21 20:00:00,2.624,0.0,,,,
2112,02/25/21 22:00:00,2.624,0.0,,,,
2113,02/26/21 00:00:00,2.624,0.0,,,,
2114,02/26/21 02:00:00,2.624,0.0,,,,
2115,02/26/21 04:00:00,2.624,0.0,,,,
2116,02/26/21 06:00:00,2.624,0.0,,,,
2117,02/26/21 08:00:00,2.837,0.0,,,,
2118,02/26/21 10:00:00,2.837,10.8,,,,
2119,02/26/21 12:00:00,2.943,64.6,,,,
2120,02/26/21 14:00:00,2.943,53.8,,,,
2121,02/26/21 16:00:00,2.943,32.3,,,,
2122,02/26/21 18:00:00,2.943,0.0,,,,
2123,02/26/21 20:00:00,2.943,0.0,,,,
2124,02/26/21 22:00:00,2.837,0.0,,,,
2125,02/27/21 00:00:00,2.837,0.0,,,,
2126,02/27/21 02:00:00,2.624,0.0,,,,
2127,02/27/21 04:00:00,2.624,0.0,,,,
2128,02/27/21 06:00:00,2.410,0.0,,,,
2129,02/27/21 08:00:00,2.195,0.0,,,,
2130,02/27/21 10:00:00,2.195,172.2,,,,
2131,02/27/21 12:00:00,2.195,753.5,,,,
2132,02/27/21 14:00:00,2.195,688.9,,,,
2133,02/27/21 16:00:00,2.195,688.9,,,,
2134,02/27/21 18:00:00,2.088,21.5,,,,
2135,02/27/21 20:00:00,1.980,0.0,,,,
2136,02/27/21 22:00:00,1.980,0.0,,,,
2137,02/28/21 00:00:00,2.088,0.0,,,,
2138,02/28/21 02:00:00,1.980,0.0,,,,
2139,02/28/21 04:00:00,1.980,0.0,,,,
2140,02/28/21 06:00:00,2.195,0.0,,,,
2141,02/28/21 08:00:00,1.872,0.0,,,,
2142,02/28/21 10:00:00,1.439,247.6,,,,
2143,02/28/21 12:00:00,1.548,462.9,,,,
2144,02/28/21 14:00:00,1.439,538.2,,,,
2145,02/28/21 16:00:00,1.548,398.3,,,,
2146,02/28/21 18:00:00,1.548,21.5,,,,
2147,02/28/21 20:00:00,1.439,0.0,,,,
2148,02/28/21 22:00:00,1.439,0.0,,,,
2149,03/01/21 00:00:00,1.439,0.0,,,,
2150,03/01/21 02:00:00,1.330,0.0,,,,
2151,03/01/21 04:00:00,1.330,0.0,,,,
2152,03/01/21 06:00:00,1.439,0.0,,,,
2153,03/01/21 08:00:00,1.439,0.0,,,,
2154,03/01/21 10:00:00,1.439,129.2,,,,
2155,03/01/21 12:00:00,1.548,290.6,,,,
2156,03/01/21 14:00:00,1.548,322.9,,,,
2157,03/01/21 16:00:00,1.548,441.3,,,,
2158,03/01/21 18:00:00,1.330,32.3,,,,
2159,03/01/21 20:00:00,1.221,0.0,,,,
2160,03/01/21 22:00:00,1.112,0.0,,,,
2161,03/02/21 00:00:00,1.221,0.0,,,,
2162,03/02/21 02:00:00,1.330,0.0,,,,
2163,03/02/21 04:00:00,1.112,0.0,,,,
2164,03/02/21 06:00:00,1.112,0.0,,,,
2165,03/02/21 08:00:00,1.221,0.0,,,,
2166,03/02/21 10:00:00,1.330,139.9,,,,
2167,03/02/21 12:00:00,1.439,355.2,,,,
2168,03/02/21 14:00:00,1.439,516.7,,,,
2169,03/02/21 16:00:00,1.439,161.5,,,,
2170,03/02/21 18:00:00,1.439,0.0,,,,
2171,03/02/21 20:00:00,1.439,0.0,,,,
2172,03/02/21 22:00:00,1.439,0.0,,,,
2173,03/03/21 00:00:00,1.439,0.0,,,,
2174,03/03/21 02:00:00,1.439,0.0,,,,
2175,03/03/21 04:00:00,1.439,0.0,,,,
2176,03/03/21 06:00:00,1.439,0.0,,,,
2177,03/03/21 08:00:00,1.548,0.0,,,,
2178,03/03/21 10:00:00,1.548,43.1,,,,
2179,03/03/21 12:00:00,1.548,150.7,,,,
2180,03/03/21 14:00:00,1.548,118.4,,,,
2181,03/03/21 16:00:00,1.548,64.6,,,,
2182,03/03/21 18:00:00,1.548,0.0,,,,
2183,03/03/21 20:00:00,1.548,0.0,,,,
2184,03/03/21 22:00:00,1.548,0.0,,,,
2185,03/04/21 00:00:00,1.656,0.0,,,,
2186,03/04/21 02:00:00,1.656,0.0,,,,
2187,03/04/21 04:00:00,1.548,0.0,,,,
2188,03/04/21 06:00:00,1.872,0.0,,,,
2189,03/04/21 08:00:00,1.980,0.0,,,,
2190,03/04/21 10:00:00,1.872,86.1,,,,
2191,03/04/21 12:00:00,1.764,204.5,,,,
2192,03/04/21 14:00:00,1.764,376.7,,,,
2193,03/04/21 16:00:00,1.764,290.6,,,,
2194,03/04/21 18:00:00,1.980,21.5,,,,
2195,03/04/21 20:00:00,2.195,0.0,,,,
2196,03/04/21 22:00:00,2.195,0.0,,,,
2197,03/05/21 00:00:00,1.980,0.0,,,,
2198,03/05/21 02:00:00,1.980,0.0,,,,
2199,03/05/21 04:00:00,1.872,0.0,,,,
2200,03/05/21 06:00:00,1.656,0.0,,,,
2201,03/05/21 08:00:00,1.656,0.0,,,,
2202,03/05/21 10:00:00,1.656,247.6,,,,
2203,03/05/21 12:00:00,1.656,538.2,,,,
2204,03/05/21 14:00:00,1.656,710.4,,,,
2205,03/05/21 16:00:00,1.872,333.7,,,,
2206,03/05/21 18:00:00,1.872,32.3,,,,
2207,03/05/21 20:00:00,1.872,0.0,,,,
2208,03/05/21 22:00:00,1.980,0.0,,,,
2209,03/06/21 00:00:00,2.088,0.0,,,,
2210,03/06/21 02:00:00,2.303,0.0,,,,
2211,03/06/21 04:00:00,2.410,0.0,,,,
2212,03/06/21 06:00:00,2.410,0.0,,,,
2213,03/06/21 08:00:00,2.195,0.0,,,,
2214,03/06/21 10:00:00,2.303,226.0,,,,
2215,03/06/21 12:00:00,2.410,570.5,,,,
2216,03/06/21 14:00:00,2.517,667.4,,,,
2217,03/06/21 16:00:00,2.624,344.4,,,,
2218,03/06/21 18:00:00,2.517,43.1,,,,
2219,03/06/21 20:00:00,2.517,0.0,,,,
2220,03/06/21 22:00:00,2.410,0.0,,,,
2221,03/07/21 00:00:00,2.410,0.0,,,,
2222,03/07/21 02:00:00,2.410,0.0,,,,
2223,03/07/21 04:00:00,2.410,0.0,,,,
2224,03/07/21 06:00:00,2.410,0.0,,,,
2225,03/07/21 08:00:00,2.624,0.0,,,,
2226,03/07/21 10:00:00,2.837,290.6,,,,
2227,03/07/21 12:00:00,2.943,613.5,,,,
2228,03/07/21 14:00:00,2.837,592.0,,,,
2229,03/07/21 16:00:00,2.837,301.4,,,,
2230,03/07/21 18:00:00,2.730,53.8,,,,
2231,03/07/21 20:00:00,2.730,0.0,,,,
2232,03/07/21 22:00:00,2.730,0.0,,,,
2233,03/08/21 00:00:00,2.730,0.0,,,,
2234,03/08/21 02:00:00,2.730,0.0,,,,
2235,03/08/21 04:00:00,2.730,0.0,,,,
2236,03/08/21 06:00:00,2.730,0.0,,,,
2237,03/08/21 08:00:00,2.837,0.0,,,,
2238,03/08/21 10:00:00,3.155,183.0,,,,
2239,03/08/21 12:00:00,3.472,419.8,,,,
2240,03/08/21 14:00:00,3.578,279.9,,,,
2241,03/08/21 16:00:00,3.472,538.2,,,,
2242,03/08/21 18:00:00,3.367,64.6,,,,
2243,03/08/21 20:00:00,3.049,0.0,,,,
2244,03/08/21 22:00:00,3.049,0.0,,,,
2245,03/09/21 00:00:00,3.261,0.0,,,,
2246,03/09/21 02:00:00,3.472,0.0,,,,
2247,03/09/21 04:00:00,3.472,0.0,,,,
2248,03/09/21 06:00:00,3.472,0.0,,,,
2249,03/09/21 08:00:00,3.367,21.5,,,,
2250,03/09/21 10:00:00,3.261,430.6,,,,
2251,03/09/21 12:00:00,3.155,828.8,,,,
2252,03/09/21 14:00:00,3.049,893.4,,,,
2253,03/09/21 16:00:00,3.049,818.1,,,,
2254,03/09/21 18:00:00,3.049,53.8,,,,
2255,03/09/21 20:00:00,3.155,0.0,,,,
2256,03/09/21 22:00:00,3.261,0.0,,,,
2257,03/10/21 00:00:00,3.261,0.0,,,,
2258,03/10/21 02:00:00,3.367,0.0,,,,
2259,03/10/21 04:00:00,3.261,0.0,,,,
2260,03/10/21 06:00:00,3.261,0.0,,,,
2261,03/10/21 08:00:00,3.155,0.0,,,,
2262,03/10/21 10:00:00,3.155,10.8,,,,
2263,03/10/21 12:00:00,3.049,129.2,,,,
2264,03/10/21 14:00:00,3.049,32.3,,,,
2265,03/10/21 16:00:00,3.049,21.5,,,,
2266,03/10/21 18:00:00,3.049,0.0,,,,
2267,03/10/21 20:00:00,3.049,0.0,,,,
2268,03/10/21 22:00:00,3.049,0.0,,,,
2269,03/11/21 00:00:00,3.049,0.0,,,,
2270,03/11/21 02:00:00,3.049,0.0,,,,
2271,03/11/21 04:00:00,3.155,0.0,,,,
2272,03/11/21 06:00:00,3.155,0.0,,,,
2273,03/11/21 08:00:00,3.155,0.0,,,,
2274,03/11/21 10:00:00,3.155,21.5,,,,
2275,03/11/21 12:00:00,3.155,53.8,,,,
2276,03/11/21 14:00:00,3.155,32.3,,,,
2277,03/11/21 16:00:00,3.155,21.5,,,,
2278,03/11/21 18:00:00,3.049,0.0,,,,
2279,03/11/21 20:00:00,3.049,0.0,,,,
2280,03/11/21 22:00:00,3.049,0.0,,,,
2281,03/12/21 00:00:00,3.049,0.0,,,,
2282,03/12/21 02:00:00,3.049,0.0,,,,
2283,03/12/21 04:00:00,2.943,0.0,,,,
2284,03/12/21 06:00:00,2.943,0.0,,,,
2285,03/12/21 08:00:00,2.943,0.0,,,,
2286,03/12/21 10:00:00,2.943,21.5,,,,
2287,03/12/21 12:00:00,2.943,21.5,,,,
2288,03/12/21 14:00:00,2.943,32.3,,,,
2289,03/12/21 16:00:00,2.943,10.8,,,,
2290,03/12/21 18:00:00,2.943,0.0,,,,
2291,03/12/21 20:00:00,2.943,0.0,,,,
2292,03/12/21 22:00:00,2.943,0.0,,,,
2293,03/13/21 00:00:00,2.943,0.0,,,,
2294,03/13/21 02:00:00,2.943,0.0,,,,
2295,03/13/21 04:00:00,2.943,0.0,,,,
2296,03/13/21 06:00:00,2.943,0.0,,,,
2297,03/13/21 08:00:00,2.943,0.0,,,,
2298,03/13/21 10:00:00,3.049,0.0,,,,
2299,03/13/21 12:00:00,3.049,32.3,,,,
2300,03/13/21 14:00:00,3.049,32.3,,,,
2301,03/13/21 16:00:00,3.155,10.8,,,,
2302,03/13/21 18:00:00,3.155,0.0,,,,
2303,03/13/21 20:00:00,3.155,0.0,,,,
2304,03/13/21 22:00:00,3.155,0.0,,,,
2305,03/14/21 00:00:00,3.261,0.0,,,,
2306,03/14/21 02:00:00,3.049,0.0,,,,
2307,03/14/21 04:00:00,2.943,0.0,,,,
2308,03/14/21 06:00:00,2.943,0.0,,,,
2309,03/14/21 08:00:00,2.517,0.0,,,,
2310,03/14/21 10:00:00,2.624,10.8,,,,
2311,03/14/21 12:00:00,2.517,32.3,,,,
2312,03/14/21 14:00:00,2.195,32.3,,,,
2313,03/14/21 16:00:00,2.088,21.5,,,,
2314,03/14/21 18:00:00,1.980,0.0,,,,
2315,03/14/21 20:00:00,1.980,0.0,,,,
2316,03/14/21 22:00:00,2.088,0.0,,,,
2317,03/15/21 00:00:00,1.980,0.0,,,,
2318,03/15/21 02:00:00,1.980,0.0,,,,
2319,03/15/21 04:00:00,2.088,0.0,,,,
2320,03/15/21 06:00:00,2.195,0.0,,,,
2321,03/15/21 08:00:00,2.303,0.0,,,,
2322,03/15/21 10:00:00,2.088,21.5,,,,
2323,03/15/21 12:00:00,1.980,86.1,,,,
2324,03/15/21 14:00:00,1.980,75.3,,,,
2325,03/15/21 16:00:00,1.980,21.5,,,,
2326,03/15/21 18:00:00,1.980,0.0,,,,
2327,03/15/21 20:00:00,1.980,0.0,,,,
2328,03/15/21 22:00:00,2.088,0.0,,,,
2329,03/16/21 00:00:00,2.088,0.0,,,,
2330,03/16/21 02:00:00,2.088,0.0,,,,
2331,03/16/21 04:00:00,2.088,0.0,,,,
2332,03/16/21 06:00:00,2.195,0.0,,,,
2333,03/16/21 08:00:00,2.195,10.8,,,,
2334,03/16/21 10:00:00,2.410,247.6,,,,
2335,03/16/21 12:00:00,2.517,247.6,,,,
2336,03/16/21 14:00:00,2.517,527.4,,,,
2337,03/16/21 16:00:00,2.517,516.7,,,,
2338,03/16/21 18:00:00,2.517,64.6,,,,
2339,03/16/21 20:00:00,2.730,0.0,,,,
2340,03/16/21 22:00:00,2.943,0.0,,,,
2341,03/17/21 00:00:00,2.837,0.0,,,,
2342,03/17/21 02:00:00,2.837,0.0,,,,
2343,03/17/21 04:00:00,2.730,0.0,,,,
2344,03/17/21 06:00:00,2.730,0.0,,,,
2345,03/17/21 08:00:00,2.410,64.6,,,,
2346,03/17/21 10:00:00,2.410,183.0,,,,
2347,03/17/21 12:00:00,1.656,279.9,,,,
2348,03/17/21 14:00:00,2.195,495.1,,,,
2349,03/17/21 16:00:00,2.195,193.8,,,,
2350,03/17/21 18:00:00,2.410,43.1,,,,
2351,03/17/21 20:00:00,2.730,0.0,,,,
2352,03/17/21 22:00:00,2.837,0.0,,,,
2353,03/18/21 00:00:00,3.261,0.0,,,,
2354,03/18/21 02:00:00,1.764,0.0,,,,
2355,03/18/21 04:00:00,2.410,0.0,,,,
2356,03/18/21 06:00:00,2.303,0.0,,,,
2357,03/18/21 08:00:00,1.872,53.8,,,,
2358,03/18/21 10:00:00,1.330,193.8,,,,
2359,03/18/21 12:00:00,1.548,473.6,,,,
2360,03/18/21 14:00:00,2.410,667.4,,,,
2361,03/18/21 16:00:00,2.303,613.5,,,,
2362,03/18/21 18:00:00,2.195,150.7,,,,
2363,03/18/21 20:00:00,2.303,0.0,,,,
2364,03/18/21 22:00:00,2.730,0.0,,,,
2365,03/19/21 00:00:00,2.088,0.0,,,,
2366,03/19/21 02:00:00,4.415,0.0,,,,
2367,03/19/21 04:00:00,3.893,0.0,,,,
2368,03/19/21 06:00:00,2.088,0.0,,,,
2369,03/19/21 08:00:00,3.683,53.8,,,,
2370,03/19/21 10:00:00,1.764,193.8,,,,
2371,03/19/21 12:00:00,1.980,1151.7,,,,
2372,03/19/21 14:00:00,2.303,882.6,,,,
2373,03/19/21 16:00:00,2.088,527.4,,,,
2374,03/19/21 18:00:00,2.303,96.9,,,,
2375,03/19/21 20:00:00,1.764,0.0,,,,
2376,03/19/21 22:00:00,1.764,0.0,,,,
2377,03/20/21 00:00:00,1.656,0.0,,,,
2378,03/20/21 02:00:00,1.330,0.0,,,,
2379,03/20/21 04:00:00,1.330,0.0,,,,
2380,03/20/21 06:00:00,1.439,0.0,,,,
2381,03/20/21 08:00:00,2.195,86.1,,,,
2382,03/20/21 10:00:00,2.517,344.4,,,,
2383,03/20/21 12:00:00,1.656,602.8,,,,
2384,03/20/21 14:00:00,1.872,107.6,,,,
2385,03/20/21 16:00:00,1.764,322.9,,,,
2386,03/20/21 18:00:00,1.872,21.5,,,,
2387,03/20/21 20:00:00,2.088,0.0,,,,
2388,03/20/21 22:00:00,1.980,0.0,,,,
2389,03/21/21 00:00:00,1.872,0.0,,,,
2390,03/21/21 02:00:00,1.764,0.0,,,,
2391,03/21/21 04:00:00,1.548,0.0,,,,
2392,03/21/21 06:00:00,1.656,0.0,,,,
2393,03/21/21 08:00:00,1.548,0.0,,,,
2394,03/21/21 10:00:00,1.439,0.0,,,,
2395,03/21/21 12:00:00,1.548,0.0,,,,
2396,03/21/21 14:00:00,1.872,764.2,,,,
2397,03/21/21 16:00:00,2.088,624.3,,,,
2398,03/21/21 18:00:00,2.088,549.0,,,,
2399,03/21/21 20:00:00,1.980,0.0,,,,
2400,03/21/21 22:00:00,1.764,0.0,,,,
2401,03/22/21 00:00:00,1.872,0.0,,,,
2402,03/22/21 02:00:00,1.656,0.0,,,,
2403,03/22/21 04:00:00,1.548,0.0,,,,
2404,03/22/21 06:00:00,1.439,0.0,,,,
2405,03/22/21 08:00:00,1.439,0.0,,,,
2406,03/22/21 10:00:00,1.656,484.4,,,,
2407,03/22/21 12:00:00,1.764,828.8,,,,
2408,03/22/21 14:00:00,2.088,1280.9,,,,
2409,03/22/21 16:00:00,1.764,355.2,,,,
2410,03/22/21 18:00:00,1.656,258.3,,,,
2411,03/22/21 20:00:00,1.439,0.0,,,,
2412,03/22/21 22:00:00,1.439,0.0,,,,
2413,03/23/21 00:00:00,1.439,0.0,,,,
2414,03/23/21 02:00:00,1.439,0.0,,,,
2415,03/23/21 04:00:00,1.330,0.0,,,,
2416,03/23/21 06:00:00,1.330,0.0,,,,
2417,03/23/21 08:00:00,1.330,204.5,,,,
2418,03/23/21 10:00:00,1.439,613.5,,,,
2419,03/23/21 12:00:00,1.764,839.6,,,,
2420,03/23/21 14:00:00,2.088,1022.6,,,,
2421,03/23/21 16:00:00,1.980,882.6,,,,
2422,03/23/21 18:00:00,1.872,376.7,,,,
2423,03/23/21 20:00:00,1.764,0.0,,,,
2424,03/23/21 22:00:00,1.764,0.0,,,,
2425,03/24/21 00:00:00,1.656,0.0,,,,
2426,03/24/21 02:00:00,1.656,0.0,,,,
2427,03/24/21 04:00:00,1.548,0.0,,,,
2428,03/24/21 06:00:00,1.439,0.0,,,,
2429,03/24/21 08:00:00,1.439,279.9,,,,
2430,03/24/21 10:00:00,1.548,1011.8,,,,
2431,03/24/21 12:00:00,1.656,2066.7,,,,
2432,03/24/21 14:00:00,2.517,958.0,,,,
2433,03/24/21 16:00:00,1.548,1194.8,,,,
2434,03/24/21 18:00:00,1.764,538.2,,,,
2435,03/24/21 20:00:00,1.764,0.0,,,,
2436,03/24/21 22:00:00,1.330,0.0,,,,
2437,03/25/21 00:00:00,1.221,0.0,,,,
2438,03/25/21 02:00:00,1.330,0.0,,,,
2439,03/25/21 04:00:00,1.330,0.0,,,,
2440,03/25/21 06:00:00,1.330,0.0,,,,
2441,03/25/21 08:00:00,1.330,344.4,,,,
2442,03/25/21 10:00:00,1.439,645.8,,,,
2443,03/25/21 12:00:00,1.656,1377.8,,,,
2444,03/25/21 14:00:00,1.548,818.1,,,,
2445,03/25/21 16:00:00,1.330,495.1,,,,
2446,03/25/21 18:00:00,1.221,236.8,,,,
2447,03/25/21 20:00:00,1.221,0.0,,,,
2448,03/25/21 22:00:00,1.112,0.0,,,,
2449,03/26/21 00:00:00,1.112,0.0,,,,
2450,03/26/21 02:00:00,1.112,0.0,,,,
2451,03/26/21 04:00:00,1.003,0.0,,,,
2452,03/26/21 06:00:00,0.784,0.0,,,,
2453,03/26/21 08:00:00,1.112,193.8,,,,
2454,03/26/21 10:00:00,1.221,635.1,,,,
2455,03/26/21 12:00:00,1.112,871.9,,,,
2456,03/26/21 14:00:00,0.893,871.9,,,,
2457,03/26/21 16:00:00,0.784,581.3,,,,
2458,03/26/21 18:00:00,0.563,290.6,,,,
2459,03/26/21 20:00:00,0.232,0.0,,,,
2460,03/26/21 22:00:00,0.343,0.0,,,,
2461,03/27/21 00:00:00,0.453,0.0,,,,
2462,03/27/21 02:00:00,0.453,0.0,,,,
2463,03/27/21 04:00:00,0.674,0.0,,,,
2464,03/27/21 06:00:00,0.563,0.0,,,,
2465,03/27/21 08:00:00,0.674,301.4,,,,
2466,03/27/21 10:00:00,0.893,753.5,,,,
2467,03/27/21 12:00:00,1.112,1054.9,,,,
2468,03/27/21 14:00:00,1.112,1377.8,,,,
2469,03/27/21 16:00:00,1.112,1151.7,,,,
2470,03/27/21 18:00:00,1.003,516.7,,,,
2471,03/27/21 20:00:00,0.893,0.0,,,,
2472,03/27/21 22:00:00,0.893,0.0,,,,
2473,03/28/21 00:00:00,0.893,0.0,,,,
2474,03/28/21 02:00:00,0.893,0.0,,,,
2475,03/28/21 04:00:00,0.893,0.0,,,,
2476,03/28/21 06:00:00,0.893,0.0,,,,
2477,03/28/21 08:00:00,0.893,107.6,,,,
2478,03/28/21 10:00:00,0.893,183.0,,,,
2479,03/28/21 12:00:00,1.003,226.0,,,,
2480,03/28/21 14:00:00,1.003,118.4,,,,
2481,03/28/21 16:00:00,1.112,150.7,,,,
2482,03/28/21 18:00:00,1.112,150.7,,,,
2483,03/28/21 20:00:00,1.112,0.0,,,,
2484,03/28/21 22:00:00,1.221,0.0,,,,
2485,03/29/21 00:00:00,1.221,0.0,,,,
2486,03/29/21 02:00:00,1.221,0.0,,,,
2487,03/29/21 04:00:00,1.330,0.0,,,,
2488,03/29/21 06:00:00,1.439,0.0,,,,
2489,03/29/21 08:00:00,1.548,0.0,,,,
2490,03/29/21 10:00:00,1.548,21.5,,,,
2491,03/29/21 12:00:00,1.548,64.6,,,,
2492,03/29/21 14:00:00,1.548,107.6,,,,
2493,03/29/21 16:00:00,1.656,53.8,,,,
2494,03/29/21 18:00:00,1.656,0.0,,,,
2495,03/29/21 20:00:00,1.656,0.0,,,,
2496,03/29/21 22:00:00,1.656,0.0,,,,
2497,03/30/21 00:00:00,1.764,0.0,,,,
2498,03/30/21 02:00:00,1.764,0.0,,,,
2499,03/30/21 04:00:00,1.764,0.0,,,,
2500,03/30/21 06:00:00,1.764,0.0,,,,
2501,03/30/21 08:00:00,1.872,53.8,,,,
2502,03/30/21 10:00:00,1.980,452.1,,,,
2503,03/30/21 12:00:00,1.872,473.6,,,,
2504,03/30/21 14:00:00,1.980,592.0,,,,
2505,03/30/21 16:00:00,1.980,409.0,,,,
2506,03/30/21 18:00:00,1.872,344.4,,,,
2507,03/30/21 20:00:00,1.872,0.0,,,,
2508,03/30/21 22:00:00,1.872,0.0,,,,
2509,03/31/21 00:00:00,1.872,0.0,,,,
2510,03/31/21 02:00:00,1.764,0.0,,,,
2511,03/31/21 04:00:00,1.764,0.0,,,,
2512,03/31/21 06:00:00,1.764,0.0,,,,
2513,03/31/21 08:00:00,1.872,452.1,,,,
2514,03/31/21 10:00:00,1.980,1636.1,,,,
2515,03/31/21 12:00:00,2.195,2497.2,,,,
2516,03/31/21 14:00:00,2.303,1237.9,,,,
2517,03/31/21 16:00:00,2.195,828.8,,,,
2518,03/31/21 18:00:00,2.195,958.0,,,,
2519,03/31/21 20:00:00,2.195,0.0,,,,
2520,03/31/21 22:00:00,2.303,0.0,,,,
2521,04/01/21 00:00:00,2.410,0.0,,,,
2522,04/01/21 02:00:00,2.410,0.0,,,,
2523,04/01/21 04:00:00,2.410,0.0,,,,
2524,04/01/21 06:00:00,2.303,0.0,,,,
2525,04/01/21 08:00:00,2.195,269.1,,,,
2526,04/01/21 10:00:00,2.195,1119.5,,,,
2527,04/01/21 12:00:00,2.195,1808.3,,,,
2528,04/01/21 14:00:00,2.303,2066.7,,,,
2529,04/01/21 16:00:00,2.303,1291.7,,,,
2530,04/01/21 18:00:00,2.303,527.4,,,,
2531,04/01/21 20:00:00,2.410,0.0,,,,
2532,04/01/21 22:00:00,2.410,0.0,,,,
2533,04/02/21 00:00:00,2.624,0.0,,,,
2534,04/02/21 02:00:00,2.837,0.0,,,,
2535,04/02/21 04:00:00,3.261,0.0,,,,
2536,04/02/21 06:00:00,3.261,0.0,,,,
2537,04/02/21 08:00:00,3.155,452.1,,,,
2538,04/02/21 10:00:00,2.730,1463.9,,,,
2539,04/02/21 12:00:00,2.195,1636.1,,,,
2540,04/02/21 14:00:00,2.195,1722.2,,,,
2541,04/02/21 16:00:00,2.517,688.9,,,,
2542,04/02/21 18:00:00,2.517,462.9,,,,
2543,04/02/21 20:00:00,2.410,0.0,,,,
2544,04/02/21 22:00:00,1.112,0.0,,,,
2545,04/03/21 00:00:00,1.112,0.0,,,,
2546,04/03/21 02:00:00,1.330,0.0,,,,
2547,04/03/21 04:00:00,1.330,0.0,,,,
2548,04/03/21 06:00:00,1.330,0.0,,,,
2549,04/03/21 08:00:00,1.439,269.1,,,,
2550,04/03/21 10:00:00,1.439,570.5,,,,
2551,04/03/21 12:00:00,1.764,312.2,,,,
2552,04/03/21 14:00:00,1.980,118.4,,,,
2553,04/03/21 16:00:00,1.980,43.1,,,,
2554,04/03/21 18:00:00,1.980,21.5,,,,
2555,04/03/21 20:00:00,1.872,0.0,,,,
2556,04/03/21 22:00:00,1.764,0.0,,,,
2557,04/04/21 00:00:00,1.656,0.0,,,,
2558,04/04/21 02:00:00,1.003,0.0,,,,
2559,04/04/21 04:00:00,0.893,0.0,,,,
2560,04/04/21 06:00:00,0.893,0.0,,,,
2561,04/04/21 08:00:00,0.784,398.3,,,,
2562,04/04/21 10:00:00,0.784,828.8,,,,
2563,04/04/21 12:00:00,0.563,1345.5,,,,
2564,04/04/21 14:00:00,0.453,1550.0,,,,
2565,04/04/21 16:00:00,0.343,904.2,,,,
2566,04/04/21 18:00:00,0.343,64.6,,,,
2567,04/04/21 20:00:00,0.121,0.0,,,,
2568,04/04/21 22:00:00,0.121,0.0,,,,
